pedido_id,cliente_id,restaurante_id,producto_id,fecha_id,estado_pedido,cantidad,monto_total
1357,60,4,40,558,pendiente,2,19.5
1358,131,17,39,501,cancelado,1,4.32
1359,48,20,8,622,cancelado,4,67.4
1360,195,19,49,584,pendiente,1,12.59
1361,29,6,26,240,cancelado,1,10.08
1362,65,4,76,403,completado,4,13.48
1363,131,16,9,6,cancelado,3,26.1
1364,123,10,91,232,completado,3,55.74
1365,144,16,100,408,pendiente,3,57.96
1366,188,13,3,513,cancelado,3,28.47
1367,58,2,64,525,completado,2,22.14
1368,7,10,45,189,completado,3,48.36
1369,11,15,63,257,pendiente,4,22.48
1370,150,14,54,704,completado,1,13.63
1371,163,18,58,581,cancelado,2,27.44
1372,95,19,36,146,cancelado,4,79.52
1373,108,20,75,537,cancelado,1,16.87
1374,155,20,49,688,completado,2,25.18
1375,140,4,61,372,cancelado,2,23.24
1376,171,19,28,585,preparando,1,3.19
1377,47,11,94,291,pendiente,3,20.13
1378,109,14,68,508,pendiente,4,74.0
1379,184,8,100,120,preparando,2,38.64
1380,111,15,83,358,pendiente,1,8.73
1381,97,3,22,560,pendiente,4,65.72
1382,90,7,33,404,cancelado,1,14.18
1383,163,16,70,381,pendiente,2,8.4
1384,83,18,53,292,completado,4,59.32
1385,85,17,86,250,completado,4,20.96
1386,41,11,17,181,pendiente,1,13.39
1387,192,11,56,450,completado,1,13.4
1388,151,18,19,472,cancelado,4,27.92
1389,88,15,27,411,cancelado,2,31.0
1390,46,14,83,670,preparando,4,34.92
1391,90,1,76,543,cancelado,3,10.11
1392,32,3,63,204,pendiente,4,22.48
1393,198,12,48,526,cancelado,4,46.48
1394,79,13,27,434,completado,4,62.0
1395,64,3,94,636,cancelado,2,13.42
1396,111,5,82,351,completado,2,35.34
1397,78,9,100,25,completado,3,57.96
1398,191,9,79,595,cancelado,4,42.68
1399,11,19,4,250,completado,2,34.6
1400,23,15,64,253,completado,1,11.07
1401,31,9,24,348,cancelado,3,37.05
1402,52,5,13,49,cancelado,3,41.46
1403,9,13,3,676,preparando,2,18.98
1404,32,5,34,644,preparando,2,25.14
1405,67,7,75,253,completado,1,16.87
1406,183,2,87,1,completado,3,35.04
1407,42,2,55,722,preparando,3,21.87
1408,159,8,80,325,preparando,3,50.25
1409,52,19,65,626,pendiente,3,38.43
1410,6,9,2,668,cancelado,4,77.8
1411,80,14,38,313,pendiente,1,8.08
1412,142,12,90,360,cancelado,3,34.35
1413,85,7,91,627,preparando,4,74.32
1414,119,6,65,110,pendiente,3,38.43
1415,154,20,53,405,pendiente,3,44.49
1416,99,11,15,107,completado,4,68.92
1417,62,18,76,388,cancelado,2,6.74
1418,98,2,25,723,preparando,2,34.22
1419,55,7,74,141,cancelado,3,37.56
1420,48,1,72,261,pendiente,2,36.22
1421,184,11,69,423,cancelado,3,40.62
1422,192,10,36,615,preparando,3,59.64
1423,61,7,41,157,preparando,1,11.41
1424,198,10,76,728,completado,3,10.11
1425,40,18,22,414,completado,4,65.72
1426,160,16,66,235,pendiente,1,19.24
1427,158,20,74,534,pendiente,1,12.52
1428,146,7,49,258,cancelado,4,50.36
1429,136,7,73,600,pendiente,2,26.86
1430,117,14,8,283,preparando,3,50.55
1431,190,6,25,242,cancelado,2,34.22
1432,173,9,8,402,preparando,4,67.4
1433,151,1,79,182,cancelado,3,32.01
1434,12,11,94,108,preparando,4,26.84
1435,157,8,22,678,cancelado,2,32.86
1436,179,8,91,364,completado,3,55.74
1437,27,7,3,252,pendiente,1,9.49
1438,118,4,42,299,cancelado,4,24.24
1439,182,4,89,707,completado,1,9.75
1440,88,19,81,409,completado,2,12.72
1441,165,18,40,216,pendiente,1,9.75
1442,75,4,48,639,cancelado,2,23.24
1443,129,15,12,687,pendiente,2,21.74
1444,46,8,82,258,completado,4,70.68
1445,51,6,71,274,preparando,1,9.36
1446,185,3,97,440,pendiente,2,32.74
1447,7,18,21,238,completado,3,31.14
1448,55,13,1,677,preparando,3,18.72
1449,133,2,19,81,preparando,3,20.94
1450,167,1,92,32,preparando,2,27.92
1451,55,6,27,713,completado,4,62.0
1452,133,11,31,613,pendiente,3,35.55
1453,21,9,97,526,completado,4,65.48
1454,11,13,35,47,preparando,1,7.27
1455,121,13,85,4,completado,4,42.76
1456,103,12,47,502,completado,3,47.76
1457,52,5,75,296,cancelado,1,16.87
1458,179,11,58,629,preparando,1,13.72
1459,142,16,97,656,pendiente,1,16.37
1460,7,4,79,232,preparando,1,10.67
1461,136,14,39,649,pendiente,1,4.32
1462,13,9,52,350,pendiente,4,33.56
1463,120,5,86,249,pendiente,4,20.96
1464,138,12,86,111,completado,3,15.72
1465,15,12,23,196,preparando,1,17.05
1466,23,3,66,105,pendiente,4,76.96
1467,73,2,98,319,preparando,1,15.5
1468,188,9,15,46,completado,3,51.69
1469,160,14,20,154,cancelado,4,67.8
1470,12,2,65,347,pendiente,3,38.43
1471,58,3,51,599,pendiente,4,40.28
1472,147,7,59,63,preparando,2,12.94
1473,110,20,35,359,preparando,3,21.81
1474,7,4,11,665,pendiente,4,30.08
1475,195,16,52,572,pendiente,2,16.78
1476,128,9,34,14,completado,4,50.28
1477,12,8,9,439,pendiente,2,17.4
1478,27,15,52,401,preparando,2,16.78
1479,27,2,64,559,pendiente,2,22.14
1480,77,12,21,187,preparando,1,10.38
1481,90,10,69,84,preparando,3,40.62
1482,31,20,51,625,pendiente,2,20.14
1483,125,12,25,399,completado,1,17.11
1484,20,12,97,359,completado,2,32.74
1485,174,12,17,413,preparando,4,53.56
1486,41,6,45,468,pendiente,4,64.48
1487,43,5,92,542,preparando,3,41.88
1488,39,19,92,6,preparando,4,55.84
1489,19,13,33,671,pendiente,2,28.36
1490,137,20,61,45,completado,3,34.86
1491,183,12,17,197,pendiente,1,13.39
1492,53,10,3,663,preparando,4,37.96
1493,109,3,93,585,cancelado,2,37.7
1494,176,9,30,204,preparando,2,7.86
1495,131,2,67,54,preparando,3,24.72
1496,139,14,73,687,cancelado,2,26.86
1497,163,20,51,154,preparando,1,10.07
1498,142,19,99,278,preparando,1,14.01
1499,169,8,90,558,completado,1,11.45
1500,9,4,36,272,pendiente,1,19.88
1501,151,11,5,246,pendiente,3,54.48
1502,55,16,28,657,preparando,3,9.57
1503,27,2,55,436,pendiente,3,21.87
1504,49,6,94,387,pendiente,1,6.71
1505,81,5,94,96,preparando,1,6.71
1506,37,4,95,451,pendiente,1,19.3
1507,105,4,56,512,completado,4,53.6
1508,37,17,84,639,completado,3,50.04
1509,186,5,44,704,cancelado,3,38.46
1510,93,15,47,473,preparando,4,63.68
1511,121,13,69,281,pendiente,4,54.16
1512,87,9,51,600,pendiente,3,30.21
1513,188,5,57,728,cancelado,4,68.88
1514,71,8,78,635,preparando,1,12.35
1515,109,13,28,323,completado,4,12.76
1516,37,7,76,270,pendiente,3,10.11
1517,137,4,42,289,preparando,4,24.24
1518,137,13,62,355,preparando,4,23.92
1519,124,11,99,281,cancelado,2,28.02
1520,135,4,55,203,completado,4,29.16
1521,168,10,85,317,completado,3,32.07
1522,117,10,10,395,cancelado,1,5.65
1523,133,12,95,663,pendiente,3,57.9
1524,25,1,27,80,preparando,3,46.5
1525,139,9,99,649,pendiente,1,14.01
1526,36,10,8,143,cancelado,2,33.7
1527,91,2,58,644,completado,1,13.72
1528,190,9,34,560,preparando,1,12.57
1529,177,2,48,245,completado,3,34.86
1530,38,3,32,534,preparando,3,52.08
1531,130,16,74,512,completado,4,50.08
1532,98,14,48,351,pendiente,1,11.62
1533,196,6,71,613,preparando,1,9.36
1534,133,8,55,169,cancelado,4,29.16
1535,114,8,95,439,preparando,2,38.6
1536,132,20,97,594,preparando,2,32.74
1537,78,3,4,139,completado,2,34.6
1538,185,4,15,461,preparando,2,34.46
1539,179,7,99,143,preparando,1,14.01
1540,91,10,80,463,pendiente,4,67.0
1541,83,3,1,462,preparando,1,6.24
1542,90,16,63,110,completado,4,22.48
1543,83,14,64,433,pendiente,1,11.07
1544,183,3,34,37,pendiente,3,37.71
1545,19,19,20,292,preparando,1,16.95
1546,29,2,16,279,cancelado,2,11.04
1547,192,18,93,284,pendiente,2,37.7
1548,187,8,65,85,preparando,1,12.81
1549,151,15,4,166,preparando,2,34.6
1550,161,5,59,586,completado,4,25.88
1551,127,20,63,609,preparando,1,5.62
1552,54,11,8,202,preparando,3,50.55
1553,3,7,71,632,preparando,1,9.36
1554,51,19,35,43,completado,4,29.08
1555,140,4,6,220,pendiente,3,9.84
1556,51,12,57,447,preparando,4,68.88
1557,182,18,5,612,preparando,2,36.32
1558,122,13,84,264,preparando,2,33.36
1559,56,7,66,559,preparando,1,19.24
1560,144,8,81,187,pendiente,3,19.08
1561,109,18,77,210,cancelado,2,20.88
1562,195,13,43,267,pendiente,3,52.53
1563,148,15,91,186,cancelado,2,37.16
1564,193,18,92,333,pendiente,4,55.84
1565,43,6,85,244,pendiente,1,10.69
1566,68,4,58,182,cancelado,3,41.16
1567,111,11,83,515,preparando,4,34.92
1568,92,2,63,483,preparando,2,11.24
1569,176,16,56,548,pendiente,4,53.6
1570,167,16,72,696,cancelado,2,36.22
1571,31,8,26,512,completado,4,40.32
1572,112,1,30,36,completado,2,7.86
1573,92,11,51,725,cancelado,3,30.21
1574,15,19,51,709,cancelado,4,40.28
1575,74,11,15,359,preparando,3,51.69
1576,112,5,64,52,completado,4,44.28
1577,88,10,68,94,pendiente,3,55.5
1578,155,5,54,75,pendiente,2,27.26
1579,61,9,15,80,completado,2,34.46
1580,175,5,6,374,completado,1,3.28
1581,28,3,7,210,cancelado,3,56.82
1582,91,8,70,617,pendiente,3,12.6
1583,155,8,88,451,preparando,2,34.08
1584,168,16,31,308,completado,4,47.4
1585,63,12,51,638,preparando,1,10.07
1586,38,10,84,127,completado,2,33.36
1587,186,9,20,291,cancelado,1,16.95
1588,181,4,4,670,preparando,2,34.6
1589,199,2,1,330,cancelado,2,12.48
1590,89,17,45,156,pendiente,3,48.36
1591,78,20,39,350,completado,3,12.96
1592,100,10,97,620,completado,2,32.74
1593,86,3,24,646,completado,2,24.7
1594,32,11,13,647,pendiente,1,13.82
1595,76,9,56,354,completado,4,53.6
1596,51,16,73,206,pendiente,1,13.43
1597,82,14,36,612,preparando,4,79.52
1598,9,18,48,303,cancelado,3,34.86
1599,105,15,31,489,preparando,1,11.85
1600,192,5,75,419,cancelado,1,16.87
1601,94,18,89,388,cancelado,1,9.75
1602,81,2,62,669,cancelado,1,5.98
1603,70,3,8,636,pendiente,2,33.7
1604,135,3,90,64,completado,2,22.9
1605,66,14,86,480,completado,3,15.72
1606,165,12,54,614,preparando,3,40.89
1607,21,7,39,645,completado,1,4.32
1608,39,17,43,627,completado,2,35.02
1609,31,14,81,136,preparando,2,12.72
1610,103,18,62,579,completado,1,5.98
1611,13,9,30,131,cancelado,4,15.72
1612,100,12,56,238,cancelado,1,13.4
1613,124,19,74,8,completado,4,50.08
1614,122,8,66,380,preparando,4,76.96
1615,165,18,97,462,cancelado,2,32.74
1616,14,2,7,378,preparando,1,18.94
1617,31,5,28,716,completado,2,6.38
1618,15,17,41,566,pendiente,1,11.41
1619,15,3,81,64,cancelado,1,6.36
1620,175,16,21,140,cancelado,1,10.38
1621,99,6,48,272,cancelado,2,23.24
1622,147,16,39,52,completado,3,12.96
1623,186,18,10,172,pendiente,1,5.65
1624,120,3,97,220,preparando,2,32.74
1625,70,10,45,547,pendiente,4,64.48
1626,106,13,35,225,completado,4,29.08
1627,53,9,43,368,preparando,4,70.04
1628,66,11,31,352,preparando,4,47.4
1629,101,10,69,375,cancelado,4,54.16
1630,30,19,44,63,completado,3,38.46
1631,11,4,72,311,preparando,1,18.11
1632,69,15,58,261,preparando,3,41.16
1633,47,7,52,614,completado,1,8.39
1634,32,10,77,284,completado,1,10.44
1635,34,9,18,198,cancelado,1,14.81
1636,67,2,78,212,completado,3,37.05
1637,128,5,73,515,completado,3,40.29
1638,85,8,95,537,pendiente,1,19.3
1639,44,20,63,602,cancelado,1,5.62
1640,72,10,88,277,cancelado,2,34.08
1641,175,18,33,335,preparando,3,42.54
1642,135,12,18,103,completado,4,59.24
1643,148,12,31,699,cancelado,4,47.4
1644,68,7,57,429,cancelado,4,68.88
1645,28,10,28,519,completado,2,6.38
1646,125,7,77,514,cancelado,2,20.88
1647,113,1,57,690,cancelado,4,68.88
1648,145,1,13,425,preparando,3,41.46
1649,99,12,27,406,completado,1,15.5
1650,71,16,61,552,preparando,4,46.48
1651,186,5,67,161,preparando,4,32.96
1652,41,2,61,433,preparando,2,23.24
1653,14,18,94,348,preparando,3,20.13
1654,124,13,14,231,pendiente,3,50.01
1655,86,20,73,397,preparando,3,40.29
1656,24,10,55,31,pendiente,3,21.87
1657,97,2,73,605,completado,2,26.86
1658,50,3,88,523,preparando,2,34.08
1659,78,19,10,429,pendiente,2,11.3
1660,101,8,6,49,cancelado,3,9.84
1661,163,16,15,550,preparando,1,17.23
1662,171,6,34,153,completado,1,12.57
1663,96,15,79,26,cancelado,4,42.68
1664,147,14,7,653,pendiente,2,37.88
1665,155,7,50,19,preparando,1,15.5
1666,118,11,88,231,cancelado,2,34.08
1667,183,16,12,62,completado,3,32.61
1668,148,11,71,606,cancelado,3,28.08
1669,113,19,32,458,cancelado,4,69.44
1670,174,19,23,295,completado,1,17.05
1671,65,14,36,670,cancelado,4,79.52
1672,147,1,11,74,cancelado,1,7.52
1673,60,10,66,328,preparando,1,19.24
1674,69,18,95,370,preparando,3,57.9
1675,143,13,51,523,cancelado,3,30.21
1676,152,12,95,384,cancelado,2,38.6
1677,131,4,27,365,preparando,3,46.5
1678,4,14,81,304,preparando,2,12.72
1679,82,14,73,127,preparando,2,26.86
1680,156,20,93,446,preparando,2,37.7
1681,129,8,36,21,preparando,2,39.76
1682,16,13,89,5,pendiente,2,19.5
1683,14,4,34,155,pendiente,3,37.71
1684,133,6,10,665,cancelado,2,11.3
1685,158,15,49,110,cancelado,3,37.77
1686,26,16,100,468,pendiente,1,19.32
1687,184,18,27,177,pendiente,4,62.0
1688,27,12,76,306,pendiente,4,13.48
1689,155,5,35,233,pendiente,4,29.08
1690,78,10,54,553,preparando,4,54.52
1691,100,14,61,111,pendiente,4,46.48
1692,121,19,26,504,completado,4,40.32
1693,20,18,27,365,preparando,1,15.5
1694,2,4,93,265,pendiente,2,37.7
1695,3,5,28,651,completado,1,3.19
1696,104,17,27,34,pendiente,3,46.5
1697,82,11,35,331,cancelado,1,7.27
1698,12,17,46,641,cancelado,2,13.54
1699,150,4,8,329,completado,4,67.4
1700,107,2,83,649,preparando,1,8.73
1701,86,1,59,648,cancelado,1,6.47
1702,122,8,60,709,cancelado,4,70.8
1703,83,17,73,71,pendiente,4,53.72
1704,125,7,97,309,completado,3,49.11
1705,150,2,71,230,cancelado,4,37.44
1706,129,16,16,353,preparando,4,22.08
1707,50,16,14,574,completado,4,66.68
1708,168,7,90,54,cancelado,4,45.8
1709,11,11,72,435,completado,3,54.33
1710,131,17,34,136,cancelado,4,50.28
1711,123,13,61,167,preparando,1,11.62
1712,181,2,86,725,pendiente,3,15.72
1713,8,8,53,427,preparando,1,14.83
1714,69,19,10,683,pendiente,1,5.65
1715,70,19,55,342,pendiente,4,29.16
1716,85,1,91,441,completado,2,37.16
1717,166,5,66,148,preparando,4,76.96
1718,132,4,80,148,completado,3,50.25
1719,11,10,86,221,cancelado,4,20.96
1720,157,17,35,556,cancelado,2,14.54
1721,187,14,51,568,cancelado,1,10.07
1722,175,18,29,364,pendiente,3,28.23
1723,89,14,19,432,completado,3,20.94
1724,28,17,54,592,preparando,3,40.89
1725,114,16,51,452,preparando,2,20.14
1726,102,13,32,207,pendiente,4,69.44
1727,188,18,100,165,cancelado,3,57.96
1728,87,11,94,320,cancelado,2,13.42
1729,43,11,39,437,cancelado,1,4.32
1730,13,4,8,145,pendiente,3,50.55
1731,81,20,58,295,pendiente,3,41.16
1732,195,5,21,280,cancelado,1,10.38
1733,132,11,44,537,cancelado,2,25.64
1734,73,13,75,299,pendiente,4,67.48
1735,119,19,51,87,cancelado,3,30.21
1736,16,16,80,309,pendiente,1,16.75
1737,74,6,88,460,cancelado,1,17.04
1738,180,4,40,414,cancelado,2,19.5
1739,135,19,27,301,cancelado,4,62.0
1740,90,5,64,654,pendiente,2,22.14
1741,1,2,81,220,completado,1,6.36
1742,79,16,78,174,pendiente,1,12.35
1743,49,6,13,270,completado,1,13.82
1744,44,1,23,47,completado,2,34.1
1745,84,20,97,82,cancelado,3,49.11
1746,67,9,68,97,completado,4,74.0
1747,113,9,65,291,pendiente,1,12.81
1748,129,6,57,438,preparando,1,17.22
1749,168,4,52,76,pendiente,4,33.56
1750,107,17,81,387,pendiente,2,12.72
1751,116,6,3,581,pendiente,3,28.47
1752,183,4,59,588,pendiente,1,6.47
1753,122,14,48,16,preparando,2,23.24
1754,131,15,15,145,cancelado,3,51.69
1755,165,14,89,298,completado,2,19.5
1756,29,9,86,574,preparando,4,20.96
1757,43,16,11,556,completado,3,22.56
1758,157,2,53,584,preparando,2,29.66
1759,87,13,23,422,cancelado,2,34.1
1760,191,5,76,401,preparando,3,10.11
1761,109,8,97,415,cancelado,2,32.74
1762,70,6,99,282,cancelado,1,14.01
1763,161,12,59,162,pendiente,3,19.41
1764,160,8,88,120,pendiente,1,17.04
1765,148,20,44,680,completado,3,38.46
1766,7,16,46,549,preparando,4,27.08
1767,58,19,46,633,preparando,3,20.31
1768,109,17,65,503,cancelado,2,25.62
1769,142,20,14,293,completado,2,33.34
1770,81,5,84,505,preparando,2,33.36
1771,139,8,64,682,pendiente,1,11.07
1772,200,4,50,729,cancelado,4,62.0
1773,6,10,58,171,cancelado,1,13.72
1774,181,13,36,655,cancelado,4,79.52
1775,89,2,68,589,cancelado,1,18.5
1776,143,14,82,226,preparando,2,35.34
1777,57,4,45,513,preparando,3,48.36
1778,109,11,72,610,completado,1,18.11
1779,172,4,73,13,preparando,4,53.72
1780,159,5,25,564,cancelado,4,68.44
1781,197,6,32,433,cancelado,3,52.08
1782,76,20,89,507,preparando,4,39.0
1783,86,5,36,668,completado,2,39.76
1784,109,20,99,193,pendiente,1,14.01
1785,196,14,96,374,preparando,1,5.39
1786,25,1,64,514,preparando,2,22.14
1787,195,5,22,727,completado,3,49.29
1788,177,16,65,490,cancelado,4,51.24
1789,57,5,71,532,completado,3,28.08
1790,90,4,49,619,preparando,4,50.36
1791,189,10,28,219,completado,3,9.57
1792,150,15,23,612,pendiente,2,34.1
1793,49,11,57,235,completado,1,17.22
1794,160,9,73,585,completado,1,13.43
1795,173,8,85,70,preparando,1,10.69
1796,163,2,35,438,completado,4,29.08
1797,74,18,95,113,cancelado,4,77.2
1798,68,2,40,696,cancelado,4,39.0
1799,51,16,18,634,cancelado,3,44.43
1800,48,14,22,146,preparando,3,49.29
1801,157,18,62,352,completado,2,11.96
1802,135,1,14,292,completado,1,16.67
1803,124,9,49,579,completado,4,50.36
1804,49,14,59,32,cancelado,2,12.94
1805,146,6,29,183,pendiente,2,18.82
1806,162,7,94,195,preparando,2,13.42
1807,6,4,93,124,completado,4,75.4
1808,71,1,96,595,completado,3,16.17
1809,17,16,67,447,preparando,3,24.72
1810,41,5,53,261,preparando,1,14.83
1811,172,8,69,317,cancelado,4,54.16
1812,36,19,81,565,pendiente,1,6.36
1813,16,20,31,279,preparando,3,35.55
1814,18,5,70,177,preparando,4,16.8
1815,31,3,65,189,cancelado,2,25.62
1816,17,18,23,251,completado,4,68.2
1817,147,5,43,454,cancelado,2,35.02
1818,34,6,49,152,cancelado,1,12.59
1819,32,18,16,353,cancelado,1,5.52
1820,85,7,62,375,preparando,3,17.94
1821,175,14,1,343,pendiente,2,12.48
1822,117,17,85,381,pendiente,1,10.69
1823,163,2,33,147,pendiente,1,14.18
1824,16,13,99,111,preparando,3,42.03
1825,9,13,80,550,pendiente,2,33.5
1826,118,13,67,688,cancelado,4,32.96
1827,56,18,37,442,preparando,3,18.63
1828,40,3,6,281,preparando,3,9.84
1829,166,13,68,276,cancelado,2,37.0
1830,189,2,60,258,completado,1,17.7
1831,95,9,74,631,pendiente,2,25.04
1832,136,9,30,709,completado,1,3.93
1833,107,7,7,493,cancelado,3,56.82
1834,12,15,87,417,completado,3,35.04
1835,52,16,81,682,completado,2,12.72
1836,60,20,52,313,completado,4,33.56
1837,73,11,38,38,cancelado,1,8.08
1838,94,20,26,351,completado,1,10.08
1839,10,16,49,10,pendiente,4,50.36
1840,20,9,23,227,completado,1,17.05
1841,144,17,50,475,cancelado,3,46.5
1842,135,12,1,290,completado,4,24.96
1843,117,3,74,464,completado,1,12.52
1844,31,1,99,392,cancelado,3,42.03
1845,99,17,29,236,cancelado,3,28.23
1846,101,18,15,284,cancelado,4,68.92
1847,50,2,35,642,completado,3,21.81
1848,166,15,14,241,cancelado,1,16.67
1849,163,9,85,74,pendiente,3,32.07
1850,47,8,20,723,preparando,2,33.9
1851,174,11,47,677,completado,2,31.84
1852,7,5,49,477,cancelado,1,12.59
1853,66,4,40,377,completado,4,39.0
1854,88,18,13,90,preparando,2,27.64
1855,23,11,3,385,pendiente,1,9.49
1856,156,18,41,563,pendiente,4,45.64
1857,7,19,31,331,cancelado,3,35.55
1858,135,5,96,82,cancelado,1,5.39
1859,15,12,71,608,preparando,2,18.72
1860,169,10,81,144,completado,2,12.72
1861,157,9,21,450,cancelado,3,31.14
1862,167,13,89,549,preparando,2,19.5
1863,177,2,11,449,pendiente,3,22.56
1864,124,11,58,153,preparando,2,27.44
1865,200,7,30,722,pendiente,3,11.79
1866,140,15,42,721,preparando,1,6.06
1867,145,19,20,22,pendiente,3,50.85
1868,123,5,65,487,pendiente,3,38.43
1869,135,5,23,485,preparando,1,17.05
1870,119,1,92,358,pendiente,2,27.92
1871,156,2,31,255,cancelado,3,35.55
1872,103,15,98,667,preparando,4,62.0
1873,161,14,47,130,pendiente,3,47.76
1874,1,4,46,313,completado,1,6.77
1875,10,7,23,669,pendiente,1,17.05
1876,23,7,57,126,preparando,2,34.44
1877,47,4,80,352,pendiente,3,50.25
1878,187,17,52,655,preparando,4,33.56
1879,134,7,79,292,preparando,2,21.34
1880,14,6,18,299,completado,4,59.24
1881,92,4,64,527,completado,4,44.28
1882,71,8,97,288,cancelado,4,65.48
1883,121,6,50,546,preparando,4,62.0
1884,67,12,37,421,preparando,2,12.42
1885,128,10,67,446,preparando,4,32.96
1886,31,14,88,686,pendiente,4,68.16
1887,40,1,1,390,pendiente,3,18.72
1888,84,6,96,255,completado,1,5.39
1889,17,10,99,61,cancelado,2,28.02
1890,11,6,83,386,cancelado,4,34.92
1891,74,10,16,477,preparando,3,16.56
1892,87,1,32,541,pendiente,4,69.44
1893,174,8,90,124,completado,2,22.9
1894,148,5,58,13,completado,1,13.72
1895,73,12,96,170,preparando,2,10.78
1896,44,16,61,279,cancelado,4,46.48
1897,73,8,24,699,preparando,4,49.4
1898,50,3,9,454,pendiente,2,17.4
1899,155,7,46,125,pendiente,2,13.54
1900,53,13,68,594,cancelado,2,37.0
1901,33,15,80,538,cancelado,3,50.25
1902,10,10,22,411,preparando,3,49.29
1903,65,18,92,309,completado,3,41.88
1904,169,10,94,530,completado,1,6.71
1905,62,12,85,274,pendiente,2,21.38
1906,141,9,7,664,completado,3,56.82
1907,115,14,77,558,preparando,2,20.88
1908,134,14,32,566,pendiente,4,69.44
1909,64,12,79,421,pendiente,4,42.68
1910,196,20,53,155,pendiente,3,44.49
1911,79,18,84,406,completado,1,16.68
1912,134,20,85,682,preparando,1,10.69
1913,14,19,2,553,cancelado,3,58.35
1914,110,6,68,355,completado,1,18.5
1915,38,1,69,6,completado,1,13.54
1916,186,1,93,709,pendiente,3,56.55
1917,123,3,18,126,preparando,2,29.62
1918,146,5,12,22,completado,1,10.87
1919,173,4,36,598,cancelado,1,19.88
1920,190,11,20,493,cancelado,2,33.9
1921,158,6,77,496,cancelado,4,41.76
1922,101,2,72,580,preparando,3,54.33
1923,139,16,76,226,completado,2,6.74
1924,59,12,59,593,completado,1,6.47
1925,1,13,25,469,cancelado,2,34.22
1926,163,16,25,658,preparando,3,51.33
1927,56,15,26,263,pendiente,4,40.32
1928,182,10,12,470,pendiente,2,21.74
1929,195,7,88,183,completado,1,17.04
1930,159,4,77,657,preparando,4,41.76
1931,103,13,88,410,cancelado,1,17.04
1932,75,1,53,518,cancelado,2,29.66
1933,63,6,16,649,pendiente,4,22.08
1934,131,11,38,262,completado,2,16.16
1935,130,13,25,346,preparando,1,17.11
1936,84,16,35,382,preparando,1,7.27
1937,111,13,59,196,completado,3,19.41
1938,27,3,99,418,pendiente,2,28.02
1939,50,17,94,660,pendiente,4,26.84
1940,51,6,13,221,cancelado,4,55.28
1941,166,15,98,567,pendiente,3,46.5
1942,113,7,84,43,pendiente,3,50.04
1943,170,18,90,310,preparando,3,34.35
1944,41,3,82,303,preparando,3,53.01
1945,53,5,23,327,pendiente,2,34.1
1946,22,13,89,707,preparando,4,39.0
1947,83,3,62,383,preparando,4,23.92
1948,190,19,72,74,cancelado,4,72.44
1949,116,10,37,481,cancelado,1,6.21
1950,66,8,91,499,completado,3,55.74
1951,107,5,64,569,preparando,4,44.28
1952,153,10,97,294,preparando,4,65.48
1953,155,1,91,201,preparando,4,74.32
1954,173,5,56,619,cancelado,3,40.2
1955,141,11,93,588,completado,2,37.7
1956,120,9,91,637,cancelado,1,18.58
1957,43,20,92,676,completado,2,27.92
1958,185,9,74,681,preparando,2,25.04
1959,64,20,63,205,pendiente,4,22.48
1960,173,15,30,3,preparando,1,3.93
1961,4,18,46,595,completado,2,13.54
1962,42,2,87,317,completado,2,23.36
1963,155,3,27,5,cancelado,1,15.5
1964,129,17,29,160,pendiente,3,28.23
1965,70,18,62,273,cancelado,4,23.92
1966,29,19,24,579,completado,3,37.05
1967,194,15,41,364,pendiente,2,22.82
1968,21,11,15,174,preparando,1,17.23
1969,21,17,13,125,completado,4,55.28
1970,173,9,16,481,pendiente,3,16.56
1971,119,16,2,674,preparando,1,19.45
1972,69,19,25,703,completado,4,68.44
1973,141,11,77,559,completado,1,10.44
1974,67,6,23,509,cancelado,4,68.2
1975,111,4,15,539,pendiente,3,51.69
1976,151,11,44,704,preparando,3,38.46
1977,188,5,43,641,pendiente,1,17.51
1978,145,10,81,425,cancelado,4,25.44
1979,26,18,70,649,preparando,2,8.4
1980,89,4,52,273,cancelado,3,25.17
1981,78,13,90,325,preparando,3,34.35
1982,30,1,54,15,cancelado,1,13.63
1983,142,6,37,472,pendiente,3,18.63
1984,141,2,19,687,completado,3,20.94
1985,47,18,97,632,cancelado,3,49.11
1986,85,20,36,20,preparando,3,59.64
1987,195,2,65,626,pendiente,1,12.81
1988,145,9,84,107,completado,2,33.36
1989,137,16,97,723,completado,1,16.37
1990,91,16,32,41,cancelado,4,69.44
1991,28,15,22,686,cancelado,2,32.86
1992,24,14,33,198,completado,2,28.36
1993,32,18,20,175,pendiente,2,33.9
1994,143,15,37,469,preparando,4,24.84
1995,144,10,46,168,completado,4,27.08
1996,51,10,48,90,cancelado,4,46.48
1997,143,6,2,217,cancelado,4,77.8
1998,36,19,17,592,pendiente,2,26.78
1999,126,12,43,31,pendiente,3,52.53
2000,18,19,90,684,preparando,1,11.45
2001,125,16,13,455,cancelado,1,13.82
2002,14,8,7,713,pendiente,1,18.94
2003,173,1,19,352,preparando,4,27.92
2004,32,16,71,251,cancelado,3,28.08
2005,23,3,3,343,pendiente,4,37.96
2006,178,15,24,682,cancelado,1,12.35
2007,28,2,2,565,cancelado,3,58.35
2008,153,2,87,213,cancelado,3,35.04
2009,21,5,74,533,cancelado,2,25.04
2010,136,2,1,231,cancelado,3,18.72
2011,191,4,41,541,preparando,3,34.23
2012,88,8,32,164,pendiente,2,34.72
