y,x,street_count,highway,railway,geometry
9.8942796,-84.0396992,1,turning_circle,,POINT (-84.0396992 9.8942796)
9.894043,-84.0392211,3,,,POINT (-84.0392211 9.894043)
9.8935124,-84.0394267,1,turning_circle,,POINT (-84.0394267 9.8935124)
9.8933743,-84.0387082,1,,,POINT (-84.0387082 9.8933743)
9.8431742,-83.9357249,4,,,POINT (-83.9357249 9.8431742)
9.8434019,-83.9394294,4,,,POINT (-83.9394294 9.8434019)
9.8987056,-83.879205,3,,,POINT (-83.879205 9.8987056)
9.8981892,-83.875335,3,,,POINT (-83.875335 9.8981892)
9.8374632,-83.8865147,3,,,POINT (-83.8865147 9.8374632)
9.8360743,-83.8876742,3,,,POINT (-83.8876742 9.8360743)
9.8369604,-83.8792632,3,,,POINT (-83.8792632 9.8369604)
9.8389533,-83.8781133,4,,,POINT (-83.8781133 9.8389533)
9.837734,-83.8766401,3,,,POINT (-83.8766401 9.837734)
9.8393572,-83.8778758,3,,,POINT (-83.8778758 9.8393572)
9.837589,-83.8767547,3,,,POINT (-83.8767547 9.837589)
9.8385301,-83.878362,3,,,POINT (-83.878362 9.8385301)
9.8372086,-83.8770512,3,,,POINT (-83.8770512 9.8372086)
9.8381337,-83.878595,3,,,POINT (-83.878595 9.8381337)
9.8368518,-83.8773298,3,,,POINT (-83.8773298 9.8368518)
9.8364543,-83.8775869,3,,,POINT (-83.8775869 9.8364543)
9.8400503,-83.8844267,4,,,POINT (-83.8844267 9.8400503)
9.9100881,-83.9881543,1,turning_circle,,POINT (-83.9881543 9.9100881)
9.903966,-84.0051542,3,,,POINT (-84.0051542 9.903966)
9.9029142,-83.9997512,3,,,POINT (-83.9997512 9.9029142)
9.9024528,-83.9997999,1,,,POINT (-83.9997999 9.9024528)
9.9258054,-83.9926733,3,,,POINT (-83.9926733 9.9258054)
9.9282994,-83.9867943,3,,,POINT (-83.9867943 9.9282994)
9.9266693,-83.9934885,1,,,POINT (-83.9934885 9.9266693)
9.9061211,-83.9817312,3,,,POINT (-83.9817312 9.9061211)
9.9063843,-83.9815122,1,turning_circle,,POINT (-83.9815122 9.9063843)
9.9399224,-83.9110968,3,,,POINT (-83.9110968 9.9399224)
9.9392989,-83.9088914,3,,,POINT (-83.9088914 9.9392989)
9.9365503,-83.9060316,3,,,POINT (-83.9060316 9.9365503)
9.9276113,-83.9011701,3,,,POINT (-83.9011701 9.9276113)
9.925637,-83.9023891,3,,,POINT (-83.9023891 9.925637)
9.9209527,-83.898817,3,,,POINT (-83.898817 9.9209527)
9.916145,-83.895907,3,,,POINT (-83.895907 9.916145)
9.9155084,-83.8959957,3,,,POINT (-83.8959957 9.9155084)
9.9151658,-83.8933295,4,,,POINT (-83.8933295 9.9151658)
9.9150883,-83.8924078,3,,,POINT (-83.8924078 9.9150883)
9.9148348,-83.8905357,3,,,POINT (-83.8905357 9.9148348)
9.9137213,-83.8887635,3,,,POINT (-83.8887635 9.9137213)
9.9371987,-83.9056263,3,,,POINT (-83.9056263 9.9371987)
9.9469287,-83.9033768,3,,,POINT (-83.9033768 9.9469287)
9.8681957,-83.9024026,3,,,POINT (-83.9024026 9.8681957)
9.8698801,-83.9022068,1,,,POINT (-83.9022068 9.8698801)
9.9220211,-83.9830176,3,,,POINT (-83.9830176 9.9220211)
9.928572,-83.9965291,3,,,POINT (-83.9965291 9.928572)
9.9291081,-83.9967557,1,,,POINT (-83.9967557 9.9291081)
9.9289221,-83.9956297,4,,,POINT (-83.9956297 9.9289221)
9.9297293,-83.9962335,1,,,POINT (-83.9962335 9.9297293)
9.9295111,-83.9950207,1,,,POINT (-83.9950207 9.9295111)
9.9106947,-83.9862776,3,,,POINT (-83.9862776 9.9106947)
9.8899774,-84.0338853,3,,,POINT (-84.0338853 9.8899774)
9.9049155,-84.017153,1,,,POINT (-84.017153 9.9049155)
9.9065455,-84.0156218,3,,,POINT (-84.0156218 9.9065455)
9.9067764,-84.014829,3,,,POINT (-84.014829 9.9067764)
9.9073719,-84.0156352,3,,,POINT (-84.0156352 9.9073719)
9.8445223,-83.9829032,3,,,POINT (-83.9829032 9.8445223)
9.9270948,-83.9850015,3,,,POINT (-83.9850015 9.9270948)
9.9274903,-83.986361,1,,,POINT (-83.986361 9.9274903)
9.8960671,-83.9761622,3,,,POINT (-83.9761622 9.8960671)
9.8723914,-83.9993808,3,,,POINT (-83.9993808 9.8723914)
9.8585235,-83.9894928,3,,,POINT (-83.9894928 9.8585235)
9.8847094,-84.0263115,3,,,POINT (-84.0263115 9.8847094)
9.9407022,-83.9872461,1,,,POINT (-83.9872461 9.9407022)
9.9390528,-83.9872477,3,,,POINT (-83.9872477 9.9390528)
9.940147,-83.9840348,3,,,POINT (-83.9840348 9.940147)
9.9392714,-83.987861,3,,,POINT (-83.987861 9.9392714)
9.8840381,-84.0288934,3,,,POINT (-84.0288934 9.8840381)
9.9018282,-84.0129752,4,,,POINT (-84.0129752 9.9018282)
9.9053634,-84.0132422,4,,,POINT (-84.0132422 9.9053634)
9.9054496,-84.0136067,4,,,POINT (-84.0136067 9.9054496)
9.9052709,-84.0128796,4,,,POINT (-84.0128796 9.9052709)
9.9055486,-84.0139681,4,,,POINT (-84.0139681 9.9055486)
9.9025131,-84.0157129,4,,,POINT (-84.0157129 9.9025131)
9.9131521,-84.0100701,3,,,POINT (-84.0100701 9.9131521)
9.912954,-84.0100555,3,,,POINT (-84.0100555 9.912954)
9.9128696,-84.0115532,3,,level_crossing,POINT (-84.0115532 9.9128696)
9.9117637,-84.0049301,3,,,POINT (-84.0049301 9.9117637)
9.8568956,-83.9936862,1,,,POINT (-83.9936862 9.8568956)
9.8509754,-83.9345359,4,,,POINT (-83.9345359 9.8509754)
9.8563839,-83.9898755,3,,,POINT (-83.9898755 9.8563839)
9.857525,-83.990191,3,,,POINT (-83.990191 9.857525)
9.8553594,-83.9040102,3,,,POINT (-83.9040102 9.8553594)
9.8471846,-83.9122375,1,,,POINT (-83.9122375 9.8471846)
9.8464531,-83.9121029,3,,,POINT (-83.9121029 9.8464531)
9.8543872,-83.9044214,3,,,POINT (-83.9044214 9.8543872)
9.8446512,-83.9083187,4,,,POINT (-83.9083187 9.8446512)
9.8468327,-83.9119122,1,,,POINT (-83.9119122 9.8468327)
9.8455535,-83.9079393,3,,,POINT (-83.9079393 9.8455535)
9.8458089,-83.9115032,3,,,POINT (-83.9115032 9.8458089)
9.8450763,-83.910044,3,,,POINT (-83.910044 9.8450763)
9.8437327,-83.9086978,3,,,POINT (-83.9086978 9.8437327)
9.8543184,-83.9035389,3,,,POINT (-83.9035389 9.8543184)
9.8500241,-83.9049911,3,,,POINT (-83.9049911 9.8500241)
9.8462152,-83.9094611,3,,,POINT (-83.9094611 9.8462152)
9.8458793,-83.9077239,3,,,POINT (-83.9077239 9.8458793)
9.852395,-83.9034354,3,,,POINT (-83.9034354 9.852395)
9.8687009,-83.9023466,4,,,POINT (-83.9023466 9.8687009)
9.8685565,-83.9013255,3,,,POINT (-83.9013255 9.8685565)
9.8630284,-83.9144156,4,,,POINT (-83.9144156 9.8630284)
9.9207826,-83.9952615,1,,,POINT (-83.9952615 9.9207826)
9.9211313,-83.9967835,3,,,POINT (-83.9967835 9.9211313)
9.8501056,-84.0016289,3,,,POINT (-84.0016289 9.8501056)
9.8701957,-83.9975736,3,,,POINT (-83.9975736 9.8701957)
9.8429088,-83.8990568,3,,,POINT (-83.8990568 9.8429088)
9.8501136,-83.9059847,1,,,POINT (-83.9059847 9.8501136)
9.847971,-83.9064551,3,,,POINT (-83.9064551 9.847971)
9.8495453,-83.9070315,1,,,POINT (-83.9070315 9.8495453)
9.8495504,-83.9066185,1,,,POINT (-83.9066185 9.8495504)
9.847896,-83.9082638,1,,,POINT (-83.9082638 9.847896)
9.8489276,-83.907111,1,,,POINT (-83.907111 9.8489276)
9.8483475,-83.9072034,4,,,POINT (-83.9072034 9.8483475)
9.8481568,-83.9067985,3,,,POINT (-83.9067985 9.8481568)
9.8404515,-83.893304,3,,,POINT (-83.893304 9.8404515)
9.8498124,-83.9069796,3,,,POINT (-83.9069796 9.8498124)
9.8486211,-83.9079811,3,,,POINT (-83.9079811 9.8486211)
9.8499349,-83.9065307,3,,,POINT (-83.9065307 9.8499349)
9.8489076,-83.9066991,1,,,POINT (-83.9066991 9.8489076)
9.8482297,-83.9081234,3,,,POINT (-83.9081234 9.8482297)
9.843675,-83.9052653,3,,,POINT (-83.9052653 9.843675)
9.8548178,-83.9035045,3,,,POINT (-83.9035045 9.8548178)
9.8437031,-83.9041041,3,,,POINT (-83.9041041 9.8437031)
9.8500521,-83.904564,3,,,POINT (-83.904564 9.8500521)
9.8436411,-83.9029478,3,,,POINT (-83.9029478 9.8436411)
9.8435529,-83.902505,4,,,POINT (-83.902505 9.8435529)
9.8344251,-83.8692573,3,,,POINT (-83.8692573 9.8344251)
9.8290969,-83.8726902,3,,,POINT (-83.8726902 9.8290969)
9.8412844,-83.8834125,4,,,POINT (-83.8834125 9.8412844)
9.8407378,-83.8812638,3,,,POINT (-83.8812638 9.8407378)
9.8426605,-83.8809534,3,,,POINT (-83.8809534 9.8426605)
9.8419038,-83.8792332,3,,,POINT (-83.8792332 9.8419038)
9.8468987,-83.8936997,3,,,POINT (-83.8936997 9.8468987)
9.848456,-83.8960672,4,,,POINT (-83.8960672 9.848456)
9.8435794,-83.9015755,3,,,POINT (-83.9015755 9.8435794)
9.8490691,-83.8981772,3,,,POINT (-83.8981772 9.8490691)
9.822629,-83.8090488,3,,,POINT (-83.8090488 9.822629)
9.8252255,-83.8007387,3,,,POINT (-83.8007387 9.8252255)
9.8273504,-83.8070168,3,,,POINT (-83.8070168 9.8273504)
9.8260129,-83.7989274,3,,,POINT (-83.7989274 9.8260129)
9.8264542,-83.7980054,3,,,POINT (-83.7980054 9.8264542)
9.8449767,-83.856652,3,,,POINT (-83.856652 9.8449767)
9.8492648,-83.845481,4,,,POINT (-83.845481 9.8492648)
9.8428402,-83.8590785,4,,,POINT (-83.8590785 9.8428402)
9.846348,-83.8511404,3,,,POINT (-83.8511404 9.846348)
9.8476867,-83.8439619,3,,,POINT (-83.8439619 9.8476867)
9.8476747,-83.8433087,3,,,POINT (-83.8433087 9.8476747)
9.8480465,-83.8432808,3,,,POINT (-83.8432808 9.8480465)
9.848462,-83.8429446,3,,,POINT (-83.8429446 9.848462)
9.8487384,-83.8442448,3,,,POINT (-83.8442448 9.8487384)
9.8476999,-83.8446635,3,,,POINT (-83.8446635 9.8476999)
9.8417885,-83.8702065,1,,,POINT (-83.8702065 9.8417885)
9.8419782,-83.8701851,3,,,POINT (-83.8701851 9.8419782)
9.8421215,-83.870169,1,,,POINT (-83.870169 9.8421215)
9.8419343,-83.8697441,3,,,POINT (-83.8697441 9.8419343)
9.8280739,-83.8067231,3,,,POINT (-83.8067231 9.8280739)
9.8405845,-83.8146972,3,,,POINT (-83.8146972 9.8405845)
9.8401539,-83.8155817,3,,,POINT (-83.8155817 9.8401539)
9.8400729,-83.8158598,1,,,POINT (-83.8158598 9.8400729)
9.8398345,-83.8154612,1,,,POINT (-83.8154612 9.8398345)
9.8374189,-83.8143363,4,,,POINT (-83.8143363 9.8374189)
9.8368094,-83.8139992,4,,,POINT (-83.8139992 9.8368094)
9.8442277,-83.8248487,3,,,POINT (-83.8248487 9.8442277)
9.8337387,-83.8391995,3,,,POINT (-83.8391995 9.8337387)
9.8356204,-83.8389356,4,,,POINT (-83.8389356 9.8356204)
9.8358669,-83.8397035,3,,,POINT (-83.8397035 9.8358669)
9.836224,-83.8441834,3,,,POINT (-83.8441834 9.836224)
9.8403037,-83.86087,3,,,POINT (-83.86087 9.8403037)
9.8419214,-83.8621117,1,,,POINT (-83.8621117 9.8419214)
9.841269,-83.8621784,3,,,POINT (-83.8621784 9.841269)
9.8413028,-83.8626941,4,,,POINT (-83.8626941 9.8413028)
9.841709,-83.8626348,1,,,POINT (-83.8626348 9.841709)
9.8396464,-83.8628877,4,,,POINT (-83.8628877 9.8396464)
9.8430144,-83.8623503,3,,,POINT (-83.8623503 9.8430144)
9.8424194,-83.883267,3,,,POINT (-83.883267 9.8424194)
9.8425347,-83.8841416,3,,,POINT (-83.8841416 9.8425347)
9.8433689,-83.8840239,3,,,POINT (-83.8840239 9.8433689)
9.8278317,-83.9361811,1,,,POINT (-83.9361811 9.8278317)
9.8322234,-83.9428628,3,,,POINT (-83.9428628 9.8322234)
9.8376941,-83.9387616,3,,,POINT (-83.9387616 9.8376941)
9.8382798,-83.9393397,3,,,POINT (-83.9393397 9.8382798)
9.8384882,-83.939538,3,,,POINT (-83.939538 9.8384882)
9.839551,-83.9414511,3,,,POINT (-83.9414511 9.839551)
9.8403632,-83.9414117,3,,,POINT (-83.9414117 9.8403632)
9.8408451,-83.9417411,3,,,POINT (-83.9417411 9.8408451)
9.8411263,-83.9418169,3,,,POINT (-83.9418169 9.8411263)
9.8246805,-83.8026444,3,,,POINT (-83.8026444 9.8246805)
9.8256943,-83.8017835,3,,,POINT (-83.8017835 9.8256943)
9.8314595,-83.8712354,3,,,POINT (-83.8712354 9.8314595)
9.8317749,-83.875287,3,,,POINT (-83.875287 9.8317749)
9.8244284,-83.8035442,3,,,POINT (-83.8035442 9.8244284)
9.8403966,-83.8806331,3,,,POINT (-83.8806331 9.8403966)
9.8471111,-83.8987668,3,,,POINT (-83.8987668 9.8471111)
9.8439773,-83.9044702,1,,,POINT (-83.9044702 9.8439773)
9.8323397,-83.870725,3,,,POINT (-83.870725 9.8323397)
9.8422594,-83.902023,1,,,POINT (-83.902023 9.8422594)
9.8254614,-83.8041508,3,,,POINT (-83.8041508 9.8254614)
9.8307059,-83.8760391,3,,,POINT (-83.8760391 9.8307059)
9.8457856,-83.9046659,1,,,POINT (-83.9046659 9.8457856)
9.8439178,-83.8980233,3,,,POINT (-83.8980233 9.8439178)
9.8321247,-83.8722295,1,,,POINT (-83.8722295 9.8321247)
9.8232326,-83.8051721,3,,,POINT (-83.8051721 9.8232326)
9.8222197,-83.8085662,3,,,POINT (-83.8085662 9.8222197)
9.8326504,-83.8739988,1,,,POINT (-83.8739988 9.8326504)
9.8221342,-83.8064753,1,,,POINT (-83.8064753 9.8221342)
9.8460405,-83.9054623,1,,,POINT (-83.9054623 9.8460405)
9.8426897,-83.9026827,3,,,POINT (-83.9026827 9.8426897)
9.8299985,-83.8729557,1,,,POINT (-83.8729557 9.8299985)
9.8262533,-83.8027697,3,,,POINT (-83.8027697 9.8262533)
9.8311902,-83.8732344,1,,,POINT (-83.8732344 9.8311902)
9.8463548,-83.9031784,1,,,POINT (-83.9031784 9.8463548)
9.8227952,-83.8049493,3,,,POINT (-83.8049493 9.8227952)
9.83034,-83.8752086,3,,,POINT (-83.8752086 9.83034)
9.8473846,-83.8984243,1,,,POINT (-83.8984243 9.8473846)
9.8463326,-83.9049378,3,,,POINT (-83.9049378 9.8463326)
9.8308466,-83.8723192,1,,,POINT (-83.8723192 9.8308466)
9.8442051,-83.8964585,1,,,POINT (-83.8964585 9.8442051)
9.8320336,-83.8735565,3,,,POINT (-83.8735565 9.8320336)
9.8475954,-83.8993002,3,,,POINT (-83.8993002 9.8475954)
9.8234241,-83.8052697,1,,,POINT (-83.8052697 9.8234241)
9.8210523,-83.8081818,3,,,POINT (-83.8081818 9.8210523)
9.8309858,-83.8715321,3,,,POINT (-83.8715321 9.8309858)
9.8465343,-83.905611,1,,,POINT (-83.905611 9.8465343)
9.8266131,-83.804543,3,,,POINT (-83.804543 9.8266131)
9.8324465,-83.8748235,1,,,POINT (-83.8748235 9.8324465)
9.8461783,-83.896789,3,,,POINT (-83.896789 9.8461783)
9.8301013,-83.8720812,3,,,POINT (-83.8720812 9.8301013)
9.8313577,-83.8741898,3,,,POINT (-83.8741898 9.8313577)
9.8229918,-83.8056021,3,,,POINT (-83.8056021 9.8229918)
9.8251866,-83.8036468,3,,,POINT (-83.8036468 9.8251866)
9.8249743,-83.8011153,4,,,POINT (-83.8011153 9.8249743)
9.8316877,-83.8716312,1,,,POINT (-83.8716312 9.8316877)
9.8445037,-83.8970594,3,,,POINT (-83.8970594 9.8445037)
9.8249129,-83.8030188,4,,,POINT (-83.8030188 9.8249129)
9.8443046,-83.8966344,3,,,POINT (-83.8966344 9.8443046)
9.8461234,-83.9041855,3,,,POINT (-83.9041855 9.8461234)
9.8417885,-83.8798417,3,,,POINT (-83.8798417 9.8417885)
9.8313838,-83.8755623,3,,,POINT (-83.8755623 9.8313838)
9.8466299,-83.898264,1,,,POINT (-83.898264 9.8466299)
9.8450418,-83.9048162,1,,,POINT (-83.9048162 9.8450418)
9.8324815,-83.8709804,1,,,POINT (-83.8709804 9.8324815)
9.8323459,-83.8760945,3,,,POINT (-83.8760945 9.8323459)
9.8264628,-83.804005,3,,,POINT (-83.804005 9.8264628)
9.8309767,-83.8764701,3,,,POINT (-83.8764701 9.8309767)
9.8431843,-83.8987881,3,,,POINT (-83.8987881 9.8431843)
9.8225529,-83.8102355,3,,,POINT (-83.8102355 9.8225529)
9.8314989,-83.8739937,3,,,POINT (-83.8739937 9.8314989)
9.8212037,-83.8085952,3,,,POINT (-83.8085952 9.8212037)
9.8318773,-83.8726168,1,,,POINT (-83.8726168 9.8318773)
9.8464982,-83.9024936,1,,,POINT (-83.9024936 9.8464982)
9.8454674,-83.9041597,3,,,POINT (-83.9041597 9.8454674)
9.8263353,-83.8035367,3,,,POINT (-83.8035367 9.8263353)
9.8430761,-83.9026178,3,,,POINT (-83.9026178 9.8430761)
9.8261715,-83.8015328,3,,,POINT (-83.8015328 9.8261715)
9.8318779,-83.8709874,3,,,POINT (-83.8709874 9.8318779)
9.8425862,-83.9020452,1,,,POINT (-83.9020452 9.8425862)
9.8214762,-83.8096601,3,,,POINT (-83.8096601 9.8214762)
9.8225754,-83.8053839,3,,,POINT (-83.8053839 9.8225754)
9.8453391,-83.900754,3,,,POINT (-83.900754 9.8453391)
9.8462895,-83.9025166,3,,,POINT (-83.9025166 9.8462895)
9.8459235,-83.9050608,1,,,POINT (-83.9050608 9.8459235)
9.8399277,-83.8798154,4,,,POINT (-83.8798154 9.8399277)
9.8466098,-83.8966218,3,,,POINT (-83.8966218 9.8466098)
9.8315465,-83.8729422,1,,,POINT (-83.8729422 9.8315465)
9.8459371,-83.9025484,3,,,POINT (-83.9025484 9.8459371)
9.8318604,-83.8737042,3,,,POINT (-83.8737042 9.8318604)
9.8471831,-83.8988577,3,,,POINT (-83.8988577 9.8471831)
9.8219905,-83.8081291,1,,,POINT (-83.8081291 9.8219905)
9.8253479,-83.8047424,3,,,POINT (-83.8047424 9.8253479)
9.8462066,-83.9045181,3,,,POINT (-83.9045181 9.8462066)
9.8447292,-83.897497,3,,,POINT (-83.897497 9.8447292)
9.8304208,-83.8726171,1,,,POINT (-83.8726171 9.8304208)
9.8308239,-83.8734951,1,,,POINT (-83.8734951 9.8308239)
9.8407395,-83.8793471,1,,,POINT (-83.8793471 9.8407395)
9.8241913,-83.8033247,3,,,POINT (-83.8033247 9.8241913)
9.8221577,-83.8090402,3,,,POINT (-83.8090402 9.8221577)
9.8322074,-83.8734146,3,,,POINT (-83.8734146 9.8322074)
9.8451788,-83.9017599,1,,,POINT (-83.9017599 9.8451788)
9.8225333,-83.806665,1,,,POINT (-83.806665 9.8225333)
9.8464444,-83.905333,3,,,POINT (-83.905333 9.8464444)
9.8312669,-83.8719823,1,,,POINT (-83.8719823 9.8312669)
9.8459574,-83.8963449,3,,,POINT (-83.8963449 9.8459574)
9.829653,-83.8723474,3,,,POINT (-83.8723474 9.829653)
9.8316841,-83.8738391,3,,,POINT (-83.8738391 9.8316841)
9.8450584,-83.904153,3,,,POINT (-83.904153 9.8450584)
9.8308767,-83.8748093,3,,,POINT (-83.8748093 9.8308767)
9.8467081,-83.899256,1,,,POINT (-83.899256 9.8467081)
9.8305573,-83.8718051,3,,,POINT (-83.8718051 9.8305573)
9.8234178,-83.8058654,3,,,POINT (-83.8058654 9.8234178)
9.8320869,-83.8757163,4,,,POINT (-83.8757163 9.8320869)
9.8445081,-83.8992245,1,,,POINT (-83.8992245 9.8445081)
9.8215624,-83.8102721,3,,,POINT (-83.8102721 9.8215624)
9.8319947,-83.8746087,3,,,POINT (-83.8746087 9.8319947)
9.8323691,-83.8732364,3,,,POINT (-83.8732364 9.8323691)
9.8454738,-83.9046372,1,,,POINT (-83.9046372 9.8454738)
9.8421259,-83.9027931,3,,,POINT (-83.9027931 9.8421259)
9.8320646,-83.871304,1,,,POINT (-83.871304 9.8320646)
9.8471677,-83.8964164,3,,,POINT (-83.8964164 9.8471677)
9.8429929,-83.9019885,1,,,POINT (-83.9019885 9.8429929)
9.8392253,-83.8802042,1,,,POINT (-83.8802042 9.8392253)
9.8225938,-83.8096087,3,,,POINT (-83.8096087 9.8225938)
9.8439869,-83.904073,3,,,POINT (-83.904073 9.8439869)
9.8291722,-83.8955149,3,,,POINT (-83.8955149 9.8291722)
9.8742572,-83.9438373,3,,,POINT (-83.9438373 9.8742572)
9.8992912,-84.0124282,3,,,POINT (-84.0124282 9.8992912)
9.8988758,-84.0125379,3,,,POINT (-84.0125379 9.8988758)
9.8996866,-84.0136751,1,,,POINT (-84.0136751 9.8996866)
9.8982013,-84.0137946,3,,,POINT (-84.0137946 9.8982013)
9.893375,-84.0104698,3,,,POINT (-84.0104698 9.893375)
9.8922459,-84.0107813,3,,,POINT (-84.0107813 9.8922459)
9.8918108,-84.0108988,3,,,POINT (-84.0108988 9.8918108)
9.8929202,-84.012567,1,,,POINT (-84.012567 9.8929202)
9.8921232,-84.0123645,1,,,POINT (-84.0123645 9.8921232)
9.9359748,-83.9966345,1,mini_roundabout,,POINT (-83.9966345 9.9359748)
9.9354839,-83.9979774,3,,,POINT (-83.9979774 9.9354839)
9.933534,-83.996288,3,,,POINT (-83.996288 9.933534)
9.9315828,-83.9982454,3,,,POINT (-83.9982454 9.9315828)
9.9349041,-83.9986177,3,,,POINT (-83.9986177 9.9349041)
9.9407978,-84.0045706,3,,,POINT (-84.0045706 9.9407978)
9.8862742,-83.9963518,1,,,POINT (-83.9963518 9.8862742)
9.8877197,-83.9949119,3,,,POINT (-83.9949119 9.8877197)
9.8891864,-83.9950736,3,,,POINT (-83.9950736 9.8891864)
9.8983908,-84.0056903,1,,,POINT (-84.0056903 9.8983908)
9.8967224,-84.002836,1,,,POINT (-84.002836 9.8967224)
9.8648748,-83.8366458,3,,,POINT (-83.8366458 9.8648748)
9.864394,-83.8283143,3,,,POINT (-83.8283143 9.864394)
9.8588963,-83.8280831,3,,,POINT (-83.8280831 9.8588963)
9.8393827,-83.8749607,3,,,POINT (-83.8749607 9.8393827)
9.8428275,-84.0192577,3,,,POINT (-84.0192577 9.8428275)
9.8458508,-84.0148749,3,,,POINT (-84.0148749 9.8458508)
9.8524657,-84.0134991,3,,,POINT (-84.0134991 9.8524657)
9.8527112,-84.0136948,3,,,POINT (-84.0136948 9.8527112)
9.8497745,-84.0017031,3,,,POINT (-84.0017031 9.8497745)
9.8510516,-84.0047791,3,,,POINT (-84.0047791 9.8510516)
9.858596,-84.0026598,3,,,POINT (-84.0026598 9.858596)
9.8560276,-83.9984973,3,,,POINT (-83.9984973 9.8560276)
9.8548148,-83.992854,1,,,POINT (-83.992854 9.8548148)
9.923289,-83.9943158,3,,,POINT (-83.9943158 9.923289)
9.9246451,-83.9761952,3,,,POINT (-83.9761952 9.9246451)
9.9243156,-83.9960092,3,,,POINT (-83.9960092 9.9243156)
9.9255502,-83.9955584,1,,,POINT (-83.9955584 9.9255502)
9.9278957,-83.9975502,3,,,POINT (-83.9975502 9.9278957)
9.9273035,-83.9972857,3,,,POINT (-83.9972857 9.9273035)
9.9408456,-83.9977664,3,,,POINT (-83.9977664 9.9408456)
9.9369142,-83.9842385,1,,,POINT (-83.9842385 9.9369142)
9.9413159,-83.9971934,3,,,POINT (-83.9971934 9.9413159)
9.9232731,-83.8924664,3,,,POINT (-83.8924664 9.9232731)
9.9256167,-83.890895,3,,,POINT (-83.890895 9.9256167)
9.9311632,-83.8847253,3,,,POINT (-83.8847253 9.9311632)
9.9282185,-83.883453,3,,,POINT (-83.883453 9.9282185)
9.863897,-83.975552,3,,,POINT (-83.975552 9.863897)
9.8637348,-83.9757171,3,,,POINT (-83.9757171 9.8637348)
9.8543538,-83.9945884,3,,,POINT (-83.9945884 9.8543538)
9.8466119,-83.9941582,3,,,POINT (-83.9941582 9.8466119)
9.8523995,-83.9965665,3,,,POINT (-83.9965665 9.8523995)
9.8872365,-83.9707909,1,,,POINT (-83.9707909 9.8872365)
9.9057494,-83.970203,4,,,POINT (-83.970203 9.9057494)
9.9437373,-83.9307824,3,,,POINT (-83.9307824 9.9437373)
9.9492562,-83.9313966,3,,,POINT (-83.9313966 9.9492562)
9.9397514,-83.9048535,3,,,POINT (-83.9048535 9.9397514)
9.9387672,-83.9102398,3,,,POINT (-83.9102398 9.9387672)
9.9512136,-83.9055279,3,,,POINT (-83.9055279 9.9512136)
9.9395862,-83.9045533,3,,,POINT (-83.9045533 9.9395862)
9.9414526,-83.9277712,3,,,POINT (-83.9277712 9.9414526)
9.9392621,-83.9048356,3,,,POINT (-83.9048356 9.9392621)
9.9400201,-83.9085794,3,,,POINT (-83.9085794 9.9400201)
9.93806,-83.9056725,1,,,POINT (-83.9056725 9.93806)
9.936811,-83.9062657,3,,,POINT (-83.9062657 9.936811)
9.9402925,-83.9080918,1,,,POINT (-83.9080918 9.9402925)
9.9392193,-83.9055664,1,,,POINT (-83.9055664 9.9392193)
9.9438778,-83.9171432,3,,,POINT (-83.9171432 9.9438778)
9.9379993,-83.9105541,1,,,POINT (-83.9105541 9.9379993)
9.938738,-83.9074258,3,,,POINT (-83.9074258 9.938738)
9.9392307,-83.9113704,3,,,POINT (-83.9113704 9.9392307)
9.941233,-83.9066219,1,,,POINT (-83.9066219 9.941233)
9.9486457,-83.9126196,3,,,POINT (-83.9126196 9.9486457)
9.9392882,-83.9087902,3,,,POINT (-83.9087902 9.9392882)
9.9493537,-83.9047661,3,,,POINT (-83.9047661 9.9493537)
9.9379216,-83.908244,1,,,POINT (-83.908244 9.9379216)
9.9484925,-83.9270472,3,,,POINT (-83.9270472 9.9484925)
9.9388631,-83.9092694,3,,,POINT (-83.9092694 9.9388631)
9.942232,-83.9151323,3,,,POINT (-83.9151323 9.942232)
9.9414497,-83.9146578,1,,,POINT (-83.9146578 9.9414497)
9.9249689,-83.9264702,3,,,POINT (-83.9264702 9.9249689)
9.9319333,-83.9187938,3,,,POINT (-83.9187938 9.9319333)
9.9042121,-83.9435342,3,,,POINT (-83.9435342 9.9042121)
9.8992711,-83.9406857,3,,,POINT (-83.9406857 9.8992711)
9.9148602,-83.9335832,3,,,POINT (-83.9335832 9.9148602)
9.9320178,-83.9180374,3,,,POINT (-83.9180374 9.9320178)
9.9274682,-83.9251024,3,,,POINT (-83.9251024 9.9274682)
9.9233044,-83.9269168,3,,,POINT (-83.9269168 9.9233044)
9.9228129,-83.927287,4,,,POINT (-83.927287 9.9228129)
9.8996028,-83.9401036,3,,,POINT (-83.9401036 9.8996028)
9.9370014,-83.9132239,4,,,POINT (-83.9132239 9.9370014)
9.911716,-83.9330682,3,,,POINT (-83.9330682 9.911716)
9.9059719,-83.9445601,3,,,POINT (-83.9445601 9.9059719)
9.9040272,-83.9337764,1,,,POINT (-83.9337764 9.9040272)
9.9046364,-83.9345607,3,,,POINT (-83.9345607 9.9046364)
9.9091425,-83.9408574,1,,,POINT (-83.9408574 9.9091425)
9.8959156,-83.9358344,3,,,POINT (-83.9358344 9.8959156)
9.8968731,-83.9437545,3,,,POINT (-83.9437545 9.8968731)
9.8973778,-83.944138,3,,,POINT (-83.944138 9.8973778)
